"","GameSno","FieldAbbe","VisitingTeamName","HomeTeamName","VisitingScore","HomeScore","AudienceCnt","Year.x","Date","Weekdays","HeadUmpire","GameTime","Angels","Result","X","ErrorCnt","TotalHittingCnt","TotalHitCnt","TotalHomeRunCnt","Year.y","KindCode","Seq","VisitingHomeType","HitterAcnt","HitterName","HitterUniformNo","RoleType","IsContinuousRace","PlateAppearances","HitCnt","RunBattedINCnt","GameWinningRbiCnt","IsMvp","ScoreCnt","HittingCnt","OneBaseHitCnt","TwoBaseHitCnt","ThreeBaseHitCnt","HomeRunCnt","GrandSlamHomerunCnt","TotalBases","DoublePlayBatCnt","TripplePlayBatCnt","SacrificeHitCnt","SacrificeFlyCnt","BasesONBallsCnt","IntentionalBasesONBallsCnt","HitBYPitchCnt","StrikeOutCnt","StealBaseOKCnt","StealBaseFailCnt","Lobs","LeftBehindLobs","ObstructionCnt","Pkno","CreateTime","CreateUser","UpdateTime","UpdateUser","Rowstamp","Rboe","TeamName"
"390",160,"新莊","味全龍","富邦悍將",5,8,4608,2023,"2023/7/19","星期三","王俊宏",210,"ANGE
FUBON
Angel
Angels
Angels
奶昔
朱朱
潔米
Ragels
Angels
gels
Angels
沁沁
秀秀子
Tiffany
慈妹
2023.07.19
VS.
W
Angels
Angel
Kesha
檸檬
卡卡","W",1626,0,8,39,1,2023,"A",1,2,4645,"戴培峰",95,"非先發",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Z00Q7GN3","2023-07-21T17:55:33","batch","2023-07-21T17:55:33","batch",NA,0,"富邦悍將"
"391",163,"新莊","味全龍","富邦悍將",4,3,4908,2023,"2023/7/21","星期五","江春緯",231,"Angels
Angels
Angels
Ragels
ANGE
FUBON
維心
潔米
東東
沁沁
Angels
Angel
gels
Angels
2023.07.21
VS.
Kesha
秀秀子
Tiffany
慈妹
W
Angels
Angel
Mengels
Angels
安娜
檸檬
朱朱
蓁蓁","L",1674,0,44,194,2,2023,"A",1,2,3339,"林哲瑄",1,"先發",1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,"Z00QDZTS","2023-07-21T22:27:28","batch","2023-07-21T22:27:28","batch",NA,0,"富邦悍將"
"392",163,"新莊","味全龍","富邦悍將",4,3,4908,2023,"2023/7/21","星期五","江春緯",231,"Angels
Angels
Angels
Ragels
ANGE
FUBON
維心
潔米
東東
沁沁
Angels
Angel
gels
Angels
2023.07.21
VS.
Kesha
秀秀子
Tiffany
慈妹
W
Angels
Angel
Mengels
Angels
安娜
檸檬
朱朱
蓁蓁","L",1676,0,8,43,1,2023,"A",1,2,4645,"戴培峰",95,"先發",1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,"Z00QDZTT","2023-07-21T22:27:28","batch","2023-07-21T22:27:28","batch",NA,0,"富邦悍將"
"393",163,"新莊","味全龍","富邦悍將",4,3,4908,2023,"2023/7/21","星期五","江春緯",231,"Angels
Angels
Angels
Ragels
ANGE
FUBON
維心
潔米
東東
沁沁
Angels
Angel
gels
Angels
2023.07.21
VS.
Kesha
秀秀子
Tiffany
慈妹
W
Angels
Angel
Mengels
Angels
安娜
檸檬
朱朱
蓁蓁","L",1678,0,7,36,0,2023,"A",1,2,6861,"蔡佳諺",65,"非先發",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Z00QDZTZ","2023-07-21T22:27:28","batch","2023-07-21T22:27:28","batch",NA,0,"富邦悍將"
"394",163,"新莊","味全龍","富邦悍將",4,3,4908,2023,"2023/7/21","星期五","江春緯",231,"Angels
Angels
Angels
Ragels
ANGE
FUBON
維心
潔米
東東
沁沁
Angels
Angel
gels
Angels
2023.07.21
VS.
Kesha
秀秀子
Tiffany
慈妹
W
Angels
Angel
Mengels
Angels
安娜
檸檬
朱朱
蓁蓁","L",1681,0,30,112,0,2023,"A",1,2,5563,"姚冠瑋",10,"非先發",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,"Z00QDZTV","2023-07-21T22:27:28","batch","2023-07-21T22:27:28","batch",NA,0,"富邦悍將"
"395",163,"新莊","味全龍","富邦悍將",4,3,4908,2023,"2023/7/21","星期五","江春緯",231,"Angels
Angels
Angels
Ragels
ANGE
FUBON
維心
潔米
東東
沁沁
Angels
Angel
gels
Angels
2023.07.21
VS.
Kesha
秀秀子
Tiffany
慈妹
W
Angels
Angel
Mengels
Angels
安娜
檸檬
朱朱
蓁蓁","L",1682,0,43,185,7,2023,"A",1,2,362,"申皓瑋",29,"先發",1,4,3,1,0,0,2,2,1,0,0,1,0,5,0,0,0,0,1,0,0,1,0,0,1,0,0,"Z00QDZTO","2023-07-21T22:27:28","batch","2023-07-21T22:27:28","batch",NA,0,"富邦悍將"
"396",163,"新莊","味全龍","富邦悍將",4,3,4908,2023,"2023/7/21","星期五","江春緯",231,"Angels
Angels
Angels
Ragels
ANGE
FUBON
維心
潔米
東東
沁沁
Angels
Angel
gels
Angels
2023.07.21
VS.
Kesha
秀秀子
Tiffany
慈妹
W
Angels
Angel
Mengels
Angels
安娜
檸檬
朱朱
蓁蓁","L",1683,0,40,153,1,2023,"A",1,2,5496,"辛元旭",67,"非先發",1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Z00QDZTU","2023-07-21T22:27:28","batch","2023-07-21T22:27:28","batch",NA,0,"富邦悍將"
"397",163,"新莊","味全龍","富邦悍將",4,3,4908,2023,"2023/7/21","星期五","江春緯",231,"Angels
Angels
Angels
Ragels
ANGE
FUBON
維心
潔米
東東
沁沁
Angels
Angel
gels
Angels
2023.07.21
VS.
Kesha
秀秀子
Tiffany
慈妹
W
Angels
Angel
Mengels
Angels
安娜
檸檬
朱朱
蓁蓁","L",1684,0,15,72,0,2023,"A",1,2,6806,"池恩齊",97,"非先發",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Z00QDZTY","2023-07-21T22:27:28","batch","2023-07-21T22:27:28","batch",NA,0,"富邦悍將"
"398",163,"新莊","味全龍","富邦悍將",4,3,4908,2023,"2023/7/21","星期五","江春緯",231,"Angels
Angels
Angels
Ragels
ANGE
FUBON
維心
潔米
東東
沁沁
Angels
Angel
gels
Angels
2023.07.21
VS.
Kesha
秀秀子
Tiffany
慈妹
W
Angels
Angel
Mengels
Angels
安娜
檸檬
朱朱
蓁蓁","L",1686,0,60,234,6,2023,"A",1,2,2352,"范國宸",46,"先發",1,4,4,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1,1,0,"Z00QDZTQ","2023-07-21T22:27:28","batch","2023-07-21T22:27:28","batch",NA,0,"富邦悍將"
"399",163,"新莊","味全龍","富邦悍將",4,3,4908,2023,"2023/7/21","星期五","江春緯",231,"Angels
Angels
Angels
Ragels
ANGE
FUBON
維心
潔米
東東
沁沁
Angels
Angel
gels
Angels
2023.07.21
VS.
Kesha
秀秀子
Tiffany
慈妹
W
Angels
Angel
Mengels
Angels
安娜
檸檬
朱朱
蓁蓁","L",1688,0,59,176,1,2023,"A",1,2,1473,"李宗賢",22,"先發",1,5,4,1,0,0,0,3,2,1,0,0,0,4,0,0,0,0,1,0,0,0,1,0,4,0,0,"Z00QDZTP","2023-07-21T22:27:28","batch","2023-07-21T22:27:28","batch",NA,0,"富邦悍將"
"400",163,"新莊","味全龍","富邦悍將",4,3,4908,2023,"2023/7/21","星期五","江春緯",231,"Angels
Angels
Angels
Ragels
ANGE
FUBON
維心
潔米
東東
沁沁
Angels
Angel
gels
Angels
2023.07.21
VS.
Kesha
秀秀子
Tiffany
慈妹
W
Angels
Angel
Mengels
Angels
安娜
檸檬
朱朱
蓁蓁","L",1691,1,9,22,0,2023,"A",1,2,6229,"葉子霆",6,"先發",1,4,4,0,0,0,1,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,"Z00QDZTW","2023-07-21T22:27:28","batch","2023-07-21T22:27:28","batch",NA,0,"富邦悍將"
"401",163,"新莊","味全龍","富邦悍將",4,3,4908,2023,"2023/7/21","星期五","江春緯",231,"Angels
Angels
Angels
Ragels
ANGE
FUBON
維心
潔米
東東
沁沁
Angels
Angel
gels
Angels
2023.07.21
VS.
Kesha
秀秀子
Tiffany
慈妹
W
Angels
Angel
Mengels
Angels
安娜
檸檬
朱朱
蓁蓁","L",1692,0,13,44,2,2023,"A",1,2,6736,"王苡丞",14,"先發",1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,1,2,0,"Z00QDZTX","2023-07-21T22:27:28","batch","2023-07-21T22:27:28","batch",NA,0,"富邦悍將"
"402",163,"新莊","味全龍","富邦悍將",4,3,4908,2023,"2023/7/21","星期五","江春緯",231,"Angels
Angels
Angels
Ragels
ANGE
FUBON
維心
潔米
東東
沁沁
Angels
Angel
gels
Angels
2023.07.21
VS.
Kesha
秀秀子
Tiffany
慈妹
W
Angels
Angel
Mengels
Angels
安娜
檸檬
朱朱
蓁蓁","L",1693,0,11,53,0,2023,"A",1,2,3211,"王勝偉",3,"先發",1,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,"Z00QDZTR","2023-07-21T22:27:28","batch","2023-07-21T22:27:28","batch",NA,0,"富邦悍將"
"403",163,"新莊","味全龍","富邦悍將",4,3,4908,2023,"2023/7/21","星期五","江春緯",231,"Angels
Angels
Angels
Ragels
ANGE
FUBON
維心
潔米
東東
沁沁
Angels
Angel
gels
Angels
2023.07.21
VS.
Kesha
秀秀子
Tiffany
慈妹
W
Angels
Angel
Mengels
Angels
安娜
檸檬
朱朱
蓁蓁","L",1697,0,12,46,0,2023,"A",1,2,6868,"周佳樂",77,"先發",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Z00QDZU0","2023-07-21T22:27:28","batch","2023-07-21T22:27:28","batch",NA,0,"富邦悍將"
"404",162,"新莊","味全龍","富邦悍將",0,6,3645,2023,"2023/7/24","星期一","林金達",172,"ANGE
FUBON
Angels
Angels
Angels
維心
朱朱
潔米
Ragels
Angels
gels
Angels
沁沁
安娜
Tiffany
慈妹
2023.07.20
VS.
W
Angels
Angels
Angers
Kesha
蓁蓁
東東","W",1650,0,20,89,2,2023,"A",2,2,1118,"高國麟",98,"先發",1,4,4,1,0,0,1,2,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,"Z00UXBIB","2023-08-14T10:57:15","batch","2023-08-14T10:57:15","batch",NA,0,"富邦悍將"
"405",162,"新莊","味全龍","富邦悍將",0,6,3645,2023,"2023/7/24","星期一","林金達",172,"ANGE
FUBON
Angels
Angels
Angels
維心
朱朱
潔米
Ragels
Angels
gels
Angels
沁沁
安娜
Tiffany
慈妹
2023.07.20
VS.
W
Angels
Angels
Angers
Kesha
蓁蓁
東東","W",1651,0,46,194,7,2023,"A",2,2,362,"申皓瑋",29,"先發",1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,"Z00UXBI9","2023-08-14T10:57:15","batch","2023-08-14T10:57:15","batch",NA,0,"富邦悍將"
"406",162,"新莊","味全龍","富邦悍將",0,6,3645,2023,"2023/7/24","星期一","林金達",172,"ANGE
FUBON
Angels
Angels
Angels
維心
朱朱
潔米
Ragels
Angels
gels
Angels
沁沁
安娜
Tiffany
慈妹
2023.07.20
VS.
W
Angels
Angels
Angers
Kesha
蓁蓁
東東","W",1652,0,15,72,0,2023,"A",2,2,6806,"池恩齊",97,"非先發",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Z00UXBII","2023-08-14T10:57:15","batch","2023-08-14T10:57:15","batch",NA,0,"富邦悍將"
"407",162,"新莊","味全龍","富邦悍將",0,6,3645,2023,"2023/7/24","星期一","林金達",172,"ANGE
FUBON
Angels
Angels
Angels
維心
朱朱
潔米
Ragels
Angels
gels
Angels
沁沁
安娜
Tiffany
慈妹
2023.07.20
VS.
W
Angels
Angels
Angers
Kesha
蓁蓁
東東","W",1653,0,60,181,1,2023,"A",2,2,1473,"李宗賢",22,"先發",1,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,"Z00UXBIC","2023-08-14T10:57:15","batch","2023-08-14T10:57:15","batch",NA,0,"富邦悍將"
"408",162,"新莊","味全龍","富邦悍將",0,6,3645,2023,"2023/7/24","星期一","林金達",172,"ANGE
FUBON
Angels
Angels
Angels
維心
朱朱
潔米
Ragels
Angels
gels
Angels
沁沁
安娜
Tiffany
慈妹
2023.07.20
VS.
W
Angels
Angels
Angers
Kesha
蓁蓁
東東","W",1656,0,12,29,0,2023,"A",2,2,6229,"葉子霆",6,"先發",1,4,3,1,0,0,1,1,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,1,2,0,"Z00UXBIH","2023-08-14T10:57:15","batch","2023-08-14T10:57:15","batch",NA,0,"富邦悍將"
"409",162,"新莊","味全龍","富邦悍將",0,6,3645,2023,"2023/7/24","星期一","林金達",172,"ANGE
FUBON
Angels
Angels
Angels
維心
朱朱
潔米
Ragels
Angels
gels
Angels
沁沁
安娜
Tiffany
慈妹
2023.07.20
VS.
W
Angels
Angels
Angers
Kesha
蓁蓁
東東","W",1657,0,47,201,2,2023,"A",2,2,3339,"林哲瑄",1,"先發",1,3,3,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Z00UXBIF","2023-08-14T10:57:15","batch","2023-08-14T10:57:15","batch",NA,0,"富邦悍將"
"410",162,"新莊","味全龍","富邦悍將",0,6,3645,2023,"2023/7/24","星期一","林金達",172,"ANGE
FUBON
Angels
Angels
Angels
維心
朱朱
潔米
Ragels
Angels
gels
Angels
沁沁
安娜
Tiffany
慈妹
2023.07.20
VS.
W
Angels
Angels
Angers
Kesha
蓁蓁
東東","W",1661,0,17,75,2,2023,"A",2,2,910,"張進德",69,"非先發",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Z00UXBIA","2023-08-14T10:57:15","batch","2023-08-14T10:57:15","batch",NA,0,"富邦悍將"
"411",162,"新莊","味全龍","富邦悍將",0,6,3645,2023,"2023/7/24","星期一","林金達",172,"ANGE
FUBON
Angels
Angels
Angels
維心
朱朱
潔米
Ragels
Angels
gels
Angels
沁沁
安娜
Tiffany
慈妹
2023.07.20
VS.
W
Angels
Angels
Angers
Kesha
蓁蓁
東東","W",1662,0,63,241,7,2023,"A",2,2,2352,"范國宸",46,"先發",1,4,3,2,0,0,1,1,0,0,0,1,0,4,0,0,0,0,1,0,0,0,0,0,1,1,0,"Z00UXBID","2023-08-14T10:57:15","batch","2023-08-14T10:57:15","batch",NA,0,"富邦悍將"
"412",162,"新莊","味全龍","富邦悍將",0,6,3645,2023,"2023/7/24","星期一","林金達",172,"ANGE
FUBON
Angels
Angels
Angels
維心
朱朱
潔米
Ragels
Angels
gels
Angels
沁沁
安娜
Tiffany
慈妹
2023.07.20
VS.
W
Angels
Angels
Angers
Kesha
蓁蓁
東東","W",1665,0,9,49,1,2023,"A",2,2,4645,"戴培峰",95,"先發",1,4,4,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"Z00UXBIG","2023-08-14T10:57:15","batch","2023-08-14T10:57:15","batch",NA,0,"富邦悍將"
"413",162,"新莊","味全龍","富邦悍將",0,6,3645,2023,"2023/7/24","星期一","林金達",172,"ANGE
FUBON
Angels
Angels
Angels
維心
朱朱
潔米
Ragels
Angels
gels
Angels
沁沁
安娜
Tiffany
慈妹
2023.07.20
VS.
W
Angels
Angels
Angers
Kesha
蓁蓁
東東","W",1667,0,7,39,0,2023,"A",2,2,6861,"蔡佳諺",65,"非先發",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Z00UXBIJ","2023-08-14T10:57:15","batch","2023-08-14T10:57:15","batch",NA,0,"富邦悍將"
"414",162,"新莊","味全龍","富邦悍將",0,6,3645,2023,"2023/7/24","星期一","林金達",172,"ANGE
FUBON
Angels
Angels
Angels
維心
朱朱
潔米
Ragels
Angels
gels
Angels
沁沁
安娜
Tiffany
慈妹
2023.07.20
VS.
W
Angels
Angels
Angers
Kesha
蓁蓁
東東","W",1669,0,14,61,0,2023,"A",2,2,3211,"王勝偉",3,"先發",1,4,4,2,1,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,1,0,"Z00UXBIE","2023-08-14T10:57:15","batch","2023-08-14T10:57:15","batch",NA,0,"富邦悍將"
"415",162,"新莊","味全龍","富邦悍將",0,6,3645,2023,"2023/7/24","星期一","林金達",172,"ANGE
FUBON
Angels
Angels
Angels
維心
朱朱
潔米
Ragels
Angels
gels
Angels
沁沁
安娜
Tiffany
慈妹
2023.07.20
VS.
W
Angels
Angels
Angers
Kesha
蓁蓁
東東","W",1673,0,14,49,0,2023,"A",2,2,6868,"周佳樂",77,"先發",1,4,3,0,0,0,2,2,2,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,1,0,0,"Z00UXBIK","2023-08-14T10:57:15","batch","2023-08-14T10:57:15","batch",NA,0,"富邦悍將"
"416",177,"新莊","樂天桃猿","富邦悍將",10,3,2896,2023,"2023/8/2","星期三","紀華文",211,"ANGE
FUBON
Angel
ngels
Angels
2023.08.02 VS.
奶昔
Tiffany
潔米
Ange
Angas
Angels
Angel
Jessy
東東
朱朱
丹丹
Angel
Angels
慈妹
檸檬
卡卡","L",2021,0,49,208,2,2023,"A",1,2,3339,"林哲瑄",1,"先發",1,4,4,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,"Z00SGEXC","2023-08-04T13:50:43","batch","2023-08-04T13:50:43","batch",NA,0,"富邦悍將"
"417",177,"新莊","樂天桃猿","富邦悍將",10,3,2896,2023,"2023/8/2","星期三","紀華文",211,"ANGE
FUBON
Angel
ngels
Angels
2023.08.02 VS.
奶昔
Tiffany
潔米
Ange
Angas
Angels
Angel
Jessy
東東
朱朱
丹丹
Angel
Angels
慈妹
檸檬
卡卡","L",2024,0,46,200,7,2023,"A",1,2,362,"申皓瑋",29,"先發",1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,"Z00SGEX5","2023-08-04T13:50:43","batch","2023-08-04T13:50:43","batch",NA,0,"富邦悍將"
"418",177,"新莊","樂天桃猿","富邦悍將",10,3,2896,2023,"2023/8/2","星期三","紀華文",211,"ANGE
FUBON
Angel
ngels
Angels
2023.08.02 VS.
奶昔
Tiffany
潔米
Ange
Angas
Angels
Angel
Jessy
東東
朱朱
丹丹
Angel
Angels
慈妹
檸檬
卡卡","L",2025,0,67,226,2,2023,"A",1,2,2305,"王正棠",35,"非先發",1,3,3,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4,0,"Z00SGEX9","2023-08-04T13:50:43","batch","2023-08-04T13:50:43","batch",NA,0,"富邦悍將"
"419",177,"新莊","樂天桃猿","富邦悍將",10,3,2896,2023,"2023/8/2","星期三","紀華文",211,"ANGE
FUBON
Angel
ngels
Angels
2023.08.02 VS.
奶昔
Tiffany
潔米
Ange
Angas
Angels
Angel
Jessy
東東
朱朱
丹丹
Angel
Angels
慈妹
檸檬
卡卡","L",2026,0,40,160,1,2023,"A",1,2,5496,"辛元旭",67,"先發",1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,"Z00SGEXE","2023-08-04T13:50:43","batch","2023-08-04T13:50:43","batch",NA,0,"富邦悍將"
"420",177,"新莊","樂天桃猿","富邦悍將",10,3,2896,2023,"2023/8/2","星期三","紀華文",211,"ANGE
FUBON
Angel
ngels
Angels
2023.08.02 VS.
奶昔
Tiffany
潔米
Ange
Angas
Angels
Angel
Jessy
東東
朱朱
丹丹
Angel
Angels
慈妹
檸檬
卡卡","L",2028,1,65,190,1,2023,"A",1,2,1473,"李宗賢",22,"先發",1,5,5,0,0,0,1,2,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,2,0,"Z00SGEX8","2023-08-04T13:50:43","batch","2023-08-04T13:50:43","batch",NA,0,"富邦悍將"
"421",177,"新莊","樂天桃猿","富邦悍將",10,3,2896,2023,"2023/8/2","星期三","紀華文",211,"ANGE
FUBON
Angel
ngels
Angels
2023.08.02 VS.
奶昔
Tiffany
潔米
Ange
Angas
Angels
Angel
Jessy
東東
朱朱
丹丹
Angel
Angels
慈妹
檸檬
卡卡","L",2029,0,14,36,0,2023,"A",1,2,6229,"葉子霆",6,"先發",1,4,4,0,0,0,0,2,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,2,0,"Z00SGEXG","2023-08-04T13:50:43","batch","2023-08-04T13:50:43","batch",NA,0,"富邦悍將"
"422",177,"新莊","樂天桃猿","富邦悍將",10,3,2896,2023,"2023/8/2","星期三","紀華文",211,"ANGE
FUBON
Angel
ngels
Angels
2023.08.02 VS.
奶昔
Tiffany
潔米
Ange
Angas
Angels
Angel
Jessy
東東
朱朱
丹丹
Angel
Angels
慈妹
檸檬
卡卡","L",2031,0,9,53,1,2023,"A",1,2,4645,"戴培峰",95,"非先發",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Z00SGEXD","2023-08-04T13:50:43","batch","2023-08-04T13:50:43","batch",NA,0,"富邦悍將"
"423",177,"新莊","樂天桃猿","富邦悍將",10,3,2896,2023,"2023/8/2","星期三","紀華文",211,"ANGE
FUBON
Angel
ngels
Angels
2023.08.02 VS.
奶昔
Tiffany
潔米
Ange
Angas
Angels
Angel
Jessy
東東
朱朱
丹丹
Angel
Angels
慈妹
檸檬
卡卡","L",2032,0,8,40,0,2023,"A",1,2,6861,"蔡佳諺",65,"非先發",1,1,1,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,"Z00SGEXH","2023-08-04T13:50:43","batch","2023-08-04T13:50:43","batch",NA,0,"富邦悍將"
"424",177,"新莊","樂天桃猿","富邦悍將",10,3,2896,2023,"2023/8/2","星期三","紀華文",211,"ANGE
FUBON
Angel
ngels
Angels
2023.08.02 VS.
奶昔
Tiffany
潔米
Ange
Angas
Angels
Angel
Jessy
東東
朱朱
丹丹
Angel
Angels
慈妹
檸檬
卡卡","L",2035,0,30,114,0,2023,"A",1,2,5563,"姚冠瑋",10,"非先發",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"Z00SGEXF","2023-08-04T13:50:43","batch","2023-08-04T13:50:43","batch",NA,0,"富邦悍將"
"425",177,"新莊","樂天桃猿","富邦悍將",10,3,2896,2023,"2023/8/2","星期三","紀華文",211,"ANGE
FUBON
Angel
ngels
Angels
2023.08.02 VS.
奶昔
Tiffany
潔米
Ange
Angas
Angels
Angel
Jessy
東東
朱朱
丹丹
Angel
Angels
慈妹
檸檬
卡卡","L",2039,0,16,67,0,2023,"A",1,2,3211,"王勝偉",3,"先發",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Z00SGEXB","2023-08-04T13:50:43","batch","2023-08-04T13:50:43","batch",NA,0,"富邦悍將"
"426",177,"新莊","樂天桃猿","富邦悍將",10,3,2896,2023,"2023/8/2","星期三","紀華文",211,"ANGE
FUBON
Angel
ngels
Angels
2023.08.02 VS.
奶昔
Tiffany
潔米
Ange
Angas
Angels
Angel
Jessy
東東
朱朱
丹丹
Angel
Angels
慈妹
檸檬
卡卡","L",2040,0,16,56,0,2023,"A",1,2,6868,"周佳樂",77,"先發",1,4,4,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,"Z00SGEXI","2023-08-04T13:50:43","batch","2023-08-04T13:50:43","batch",NA,0,"富邦悍將"
"427",177,"新莊","樂天桃猿","富邦悍將",10,3,2896,2023,"2023/8/2","星期三","紀華文",211,"ANGE
FUBON
Angel
ngels
Angels
2023.08.02 VS.
奶昔
Tiffany
潔米
Ange
Angas
Angels
Angel
Jessy
東東
朱朱
丹丹
Angel
Angels
慈妹
檸檬
卡卡","L",2042,0,18,78,2,2023,"A",1,2,910,"張進德",69,"先發",1,2,2,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"Z00SGEX6","2023-08-04T13:50:43","batch","2023-08-04T13:50:43","batch",NA,0,"富邦悍將"
"428",177,"新莊","樂天桃猿","富邦悍將",10,3,2896,2023,"2023/8/2","星期三","紀華文",211,"ANGE
FUBON
Angel
ngels
Angels
2023.08.02 VS.
奶昔
Tiffany
潔米
Ange
Angas
Angels
Angel
Jessy
東東
朱朱
丹丹
Angel
Angels
慈妹
檸檬
卡卡","L",2043,0,63,247,7,2023,"A",1,2,2352,"范國宸",46,"先發",1,4,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,"Z00SGEXA","2023-08-04T13:50:43","batch","2023-08-04T13:50:43","batch",NA,1,"富邦悍將"
"429",177,"新莊","樂天桃猿","富邦悍將",10,3,2896,2023,"2023/8/2","星期三","紀華文",211,"ANGE
FUBON
Angel
ngels
Angels
2023.08.02 VS.
奶昔
Tiffany
潔米
Ange
Angas
Angels
Angel
Jessy
東東
朱朱
丹丹
Angel
Angels
慈妹
檸檬
卡卡","L",2046,0,21,95,2,2023,"A",1,2,1118,"高國麟",98,"非先發",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,"Z00SGEX7","2023-08-04T13:50:43","batch","2023-08-04T13:50:43","batch",NA,0,"富邦悍將"
"430",184,"新莊","中信兄弟","富邦悍將",2,6,10828,2023,"2023/8/5","星期六","邱景彥",207,"ANGE
FUBON
Angels
Angels
Angels
Ragels
維心
潔米
東東
沁沁
2023.08.05
VS.
B
Angels
gels
Angels
卡卡
秀秀子
Tiffany
慈妹
Angels
Angel
Angel
Angels
安娜
檸檬
丹丹
蓁蓁","W",2216,0,9,55,1,2023,"A",1,2,4645,"戴培峰",95,"先發",1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,2,0,"Z00T0KZX","2023-08-05T20:41:29","batch","2023-08-05T20:41:29","batch",NA,0,"富邦悍將"
"431",184,"新莊","中信兄弟","富邦悍將",2,6,10828,2023,"2023/8/5","星期六","邱景彥",207,"ANGE
FUBON
Angels
Angels
Angels
Ragels
維心
潔米
東東
沁沁
2023.08.05
VS.
B
Angels
gels
Angels
卡卡
秀秀子
Tiffany
慈妹
Angels
Angel
Angel
Angels
安娜
檸檬
丹丹
蓁蓁","W",2218,0,8,40,0,2023,"A",1,2,6861,"蔡佳諺",65,"非先發",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Z00T0KZZ","2023-08-05T20:41:29","batch","2023-08-05T20:41:29","batch",NA,0,"富邦悍將"
